outcome,removed_run_id,removed_strategy,removed_value,full_F,leave_one_out_F,change_in_F,full_p,leave_one_out_p,change_in_p,full_eta_squared,leave_one_out_eta_squared
wall_contact_pct,R-20260719-091426-075509FD,Fixed Time-Based,4.2453998247552285,1.7071320803644883,1.2626691144139266,-0.4444629659505617,0.21809631428192322,0.31886441525900666,0.10076810097708344,0.09798748372355584,0.07988643260441652
wall_contact_pct,R-20260719-092039-C2ECB570,Performance-Based DDA,4.735962359933139,1.7071320803644883,3.4695682103343706,1.7624361299698823,0.21809631428192322,0.06572865641487366,-0.15236765786704956,0.09798748372355584,0.15164224801600545
wall_contact_pct,R-20260803-131118-25C444A0,Skill-Specific DDA,2.607279428922467,1.7071320803644883,1.6362354359625666,-0.07089664440192167,0.21809631428192322,0.23240023017630623,0.014303915894383012,0.09798748372355584,0.0969787746511062
wall_contact_pct,R-20260803-202931-74AE8E33,Performance-Based DDA,0.6200265725673958,1.7071320803644883,1.4423479579913252,-0.26478412237316307,0.21809631428192322,0.2698452706408972,0.051748956358973974,0.09798748372355584,0.08549849361074087
wall_contact_pct,R-20260803-203352-78E56646,Skill-Specific DDA,0.7328885523665298,1.7071320803644883,1.8058417632406407,0.09870968287615245,0.21809631428192322,0.20316423936831282,-0.0149320749136104,0.09798748372355584,0.10592080141353807
wall_contact_pct,R-20260803-203819-9150C5FD,Fixed Time-Based,5.556322835358158,1.7071320803644883,1.1485493704545913,-0.558582709909897,0.21809631428192322,0.34976852359622534,0.13167220931430212,0.09798748372355584,0.07059968801041445
wall_contact_pct,R-20260803-204306-D213B70C,Performance-Based DDA,0.5043481573909151,1.7071320803644883,1.4218651155642412,-0.28526696480024705,0.21809631428192322,0.2745036793932744,0.05640736511135119,0.09798748372355584,0.084290440871733
wall_contact_pct,R-20260803-204802-7FB9A22F,Skill-Specific DDA,3.620665844401373,1.7071320803644883,1.571423361335402,-0.1357087190290862,0.21809631428192322,0.24475853180140938,0.026662217519486164,0.09798748372355584,0.0956843634116625
wall_contact_pct,R-20260803-205226-5A31D015,Fixed Time-Based,6.655047121067092,1.7071320803644883,1.102964270417373,-0.6041678099471153,0.21809631428192322,0.362053206209738,0.1439568919278148,0.09798748372355584,0.06633505625910255
wall_contact_pct,R-20260804-075724-00D9EA4C,Performance-Based DDA,1.7830099722833386,1.7071320803644883,1.7084627159230845,0.0013306355585962493,0.21809631428192322,0.21722157180949137,-0.0008747424724318553,0.09798748372355584,0.09917529879252238
wall_contact_pct,R-20260804-080250-4C74E07B,Skill-Specific DDA,1.8983393102922754,1.7071320803644883,1.6912431373465642,-0.015888943017924095,0.21809631428192322,0.22243861505376916,0.004342300771845942,0.09798748372355584,0.0993261267889628
wall_contact_pct,R-20260719-084347-6A9321AA,Performance-Based DDA,0.5986398445536633,1.7071320803644883,1.4384895781730158,-0.26864250219147245,0.21809631428192322,0.2707152925449692,0.05261897826304596,0.09798748372355584,0.08527322687688355
wall_contact_pct,R-20260719-085111-17A32D03,Skill-Specific DDA,1.0930861704357104,1.7071320803644883,1.766572209760059,0.05944012939557064,0.21809631428192322,0.20955151401192534,-0.008544800269997876,0.09798748372355584,0.10349799826617166
wall_contact_pct,R-20260719-085745-B9C21BFE,Fixed Time-Based,0.830007904837189,1.7071320803644883,2.056973300843067,0.3498412204785788,0.21809631428192322,0.17109705767300432,-0.046999256608918905,0.09798748372355584,0.12757298949226112
wall_contact_pct,R-20260719-091012-4EAD5CB0,Skill-Specific DDA,0.8052380952380953,1.7071320803644883,1.7976358490831357,0.0905037687186474,0.21809631428192322,0.20448076614103988,-0.013615548140883338,0.09798748372355584,0.10540499987774792
wall_contact_pct,R-20260719-091622-92127A6F,Fixed Time-Based,0.793953191529896,1.7071320803644883,2.0736979748428372,0.366565894478349,0.21809631428192322,0.16895580196740304,-0.049140512314520185,0.09798748372355584,0.1283072508069729
wall_contact_pct,R-20260719-092328-65D9D1AB,Performance-Based DDA,2.4964163424309818,1.7071320803644883,1.9426223447320472,0.23549026436755893,0.21809631428192322,0.18084351678985508,-0.03725279749206814,0.09798748372355584,0.1091543770858741
wall_contact_pct,R-20260719-093012-4EB0A2D2,Skill-Specific DDA,0.2238095238095238,1.7071320803644883,1.8686949916989863,0.16156291133449807,0.21809631428192322,0.19338941685517866,-0.024706897426744562,0.09798748372355584,0.10998713672108484
wall_contact_pct,R-20260804-072904-22984449,Fixed Time-Based,1.9734085108004114,1.7071320803644883,1.658675881056576,-0.04845619930791223,0.21809631428192322,0.23235307205172467,0.014256757769801454,0.09798748372355584,0.10717788381138148
wall_contact_pct,R-20260804-075051-71E20E02,Performance-Based DDA,0.5333561914558244,1.7071320803644883,1.4269128739637669,-0.2802192064007214,0.21809631428192322,0.2733465151947218,0.055250200912798586,0.09798748372355584,0.08459099216848934
wall_contact_pct,R-20260804-075716-FEF7CC7F,Skill-Specific DDA,7.773449405669003,1.7071320803644883,1.408812755798899,-0.2983193245655893,0.21809631428192322,0.2785963866573416,0.06050007237541838,0.09798748372355584,0.12208958193651225
final_score,R-20260719-073723-9A82FD86,Performance-Based DDA,4680.0,0.32174633175627815,0.3140300446735677,-0.007716287082710438,0.7294681701630661,0.7351710454355376,0.005702875272471486,0.019629849570673846,0.018805506947589094
final_score,R-20260719-074245-6E61F985,Skill-Specific DDA,2850.0,0.32174633175627815,0.04180759846843816,-0.27993873328783997,0.7294681701630661,0.9591701064393325,0.22970193627626645,0.019629849570673846,0.0020394079905301505
final_score,R-20260719-084336-9AD97336,Performance-Based DDA,4560.0,0.32174633175627815,0.3203371108998095,-0.0014092208564686626,0.7294681701630661,0.7307354052639449,0.001267235100878783,0.019629849570673846,0.019777639233005857
final_score,R-20260719-084917-0433BF01,Skill-Specific DDA,4430.0,0.32174633175627815,0.2865099008579245,-0.035236430898353654,0.7294681701630661,0.7546945405179972,0.025226370354931138,0.019629849570673846,0.018691653690772518
final_score,R-20260719-085701-11428E75,Fixed Time-Based,4340.0,0.32174633175627815,0.4071889893088152,0.08544265755253705,0.7294681701630661,0.6729703346334567,-0.05649783552960941,0.019629849570673846,0.024628294057687024
final_score,R-20260719-090242-3BA5890E,Performance-Based DDA,4750.0,0.32174633175627815,0.31097122756831685,-0.010775104187961293,0.7294681701630661,0.7373328732432088,0.007864703080142754,0.019629849570673846,0.018322019564142047
final_score,R-20260719-090751-C6AEDFB5,Skill-Specific DDA,3470.0,0.32174633175627815,0.10910835944129844,-0.21263797231497972,0.7294681701630661,0.8973129694255805,0.1678447992625144,0.019629849570673846,0.006269197567276688
final_score,R-20260719-091426-075509FD,Fixed Time-Based,3650.0,0.32174633175627815,1.244899862632818,0.92315353087654,0.7294681701630661,0.31479912591027587,-0.4146690442527902,0.019629849570673846,0.04592201438455959
final_score,R-20260719-092039-C2ECB570,Performance-Based DDA,2470.0,0.32174633175627815,1.0449955577686254,0.7232492260123473,0.7294681701630661,0.3754918180593949,-0.3539763521036712,0.019629849570673846,0.08707724274466955
final_score,R-20260803-131118-25C444A0,Skill-Specific DDA,4750.0,0.32174633175627815,0.3801231859459358,0.058376854189657656,0.7294681701630661,0.6898652549465485,-0.0396029152165176,0.019629849570673846,0.024814268752527912
final_score,R-20260803-202931-74AE8E33,Performance-Based DDA,5230.0,0.32174633175627815,0.30193791585007873,-0.019808415906199417,0.7294681701630661,0.7437511020922422,0.014282931929176068,0.019629849570673846,0.016633181281225047
final_score,R-20260803-203352-78E56646,Skill-Specific DDA,4960.0,0.32174633175627815,0.45757932719578986,0.13583299543951172,0.7294681701630661,0.6409633197374822,-0.08850485042558387,0.019629849570673846,0.029560104770508296
final_score,R-20260803-203819-9150C5FD,Fixed Time-Based,4740.0,0.32174633175627815,0.2577809010419304,-0.06396543071434774,0.7294681701630661,0.776301942236115,0.04683377207304895,0.019629849570673846,0.017588676870645383
final_score,R-20260803-204306-D213B70C,Performance-Based DDA,5740.0,0.32174633175627815,0.3178712632446135,-0.0038750685116646366,0.7294681701630661,0.7324288820150543,0.002960711851988207,0.019629849570673846,0.018145868837640407
final_score,R-20260803-204802-7FB9A22F,Skill-Specific DDA,4960.0,0.32174633175627815,0.45757932719578986,0.13583299543951172,0.7294681701630661,0.6409633197374822,-0.08850485042558387,0.019629849570673846,0.029560104770508296
final_score,R-20260803-205226-5A31D015,Fixed Time-Based,4900.0,0.32174633175627815,0.21842396040000733,-0.10332237135627081,0.7294681701630661,0.8064194704712802,0.07695130030821407,0.019629849570673846,0.015669226721459317
final_score,R-20260804-075724-00D9EA4C,Performance-Based DDA,4720.0,0.32174633175627815,0.3122271120749304,-0.009519219681347724,0.7294681701630661,0.736444440505419,0.00697627034235293,0.019629849570673846,0.018521764606745064
final_score,R-20260804-080250-4C74E07B,Skill-Specific DDA,4990.0,0.32174633175627815,0.46996560949046934,0.1482192777341912,0.7294681701630661,0.6335134732244738,-0.09595469693859227,0.019629849570673846,0.030292331926952593
final_score,R-20260719-084347-6A9321AA,Performance-Based DDA,4680.0,0.32174633175627815,0.3140300446735677,-0.007716287082710438,0.7294681701630661,0.7351710454355376,0.005702875272471486,0.019629849570673846,0.018805506947589094
final_score,R-20260719-085111-17A32D03,Skill-Specific DDA,4070.0,0.32174633175627815,0.2058801285822757,-0.11586620317400245,0.7294681701630661,0.8160808185650914,0.08661264840202532,0.019629849570673846,0.013111003835195562
final_score,R-20260719-085745-B9C21BFE,Fixed Time-Based,5420.0,0.32174633175627815,0.13806804231765682,-0.18367828943862133,0.7294681701630661,0.8721199345405679,0.14265176437750182,0.019629849570673846,0.012816397752117556
final_score,R-20260719-091012-4EAD5CB0,Skill-Specific DDA,4730.0,0.32174633175627815,0.37349492471137286,0.05174859295509471,0.7294681701630661,0.6942425132421574,-0.03522565692090873,0.019629849570673846,0.02439462425293374
final_score,R-20260719-091622-92127A6F,Fixed Time-Based,4740.0,0.32174633175627815,0.2577809010419304,-0.06396543071434774,0.7294681701630661,0.776301942236115,0.04683377207304895,0.019629849570673846,0.017588676870645383
final_score,R-20260719-092328-65D9D1AB,Performance-Based DDA,3750.0,0.32174633175627815,0.4064870126516494,0.08474068089537123,0.7294681701630661,0.6730538991277532,-0.056414271035312935,0.019629849570673846,0.03173470065864462
final_score,R-20260719-093012-4EB0A2D2,Skill-Specific DDA,4720.0,0.32174633175627815,0.3702245361539434,0.04847820439766526,0.7294681701630661,0.6964138219616465,-0.033054348201419614,0.019629849570673846,0.024186782800509964
final_score,R-20260804-072904-22984449,Fixed Time-Based,4800.0,0.32174633175627815,0.24200787849376776,-0.07973845326251039,0.7294681701630661,0.7882165115590956,0.05874834139602947,0.019629849570673846,0.01681111975612436
final_score,R-20260804-075051-71E20E02,Performance-Based DDA,5480.0,0.32174633175627815,0.30594747492982266,-0.015798856826455487,0.7294681701630661,0.740879915152154,0.011411744989087924,0.019629849570673846,0.016911643993759544
final_score,R-20260804-075716-FEF7CC7F,Skill-Specific DDA,4720.0,0.32174633175627815,0.3702245361539434,0.04847820439766526,0.7294681701630661,0.6964138219616465,-0.033054348201419614,0.019629849570673846,0.024186782800509964
target_hit_rate_pct,R-20260719-073723-9A82FD86,Performance-Based DDA,90.2439024390244,0.46134058482385504,0.3320456951106741,-0.12929488971318093,0.640841364979413,0.7235426831342054,0.08270131815479242,0.01946369390904534,0.01360746470012766
target_hit_rate_pct,R-20260719-074245-6E61F985,Skill-Specific DDA,54.74452554744526,0.46134058482385504,0.34469892799420565,-0.11664165682964939,0.640841364979413,0.7151103570448786,0.07426899206546556,0.01946369390904534,0.031236492582079573
target_hit_rate_pct,R-20260719-084336-9AD97336,Performance-Based DDA,87.5,0.46134058482385504,0.41977494250865316,-0.04156564231520188,0.640841364979413,0.6659229638467827,0.025081598867369714,0.01946369390904534,0.017398278732816724
target_hit_rate_pct,R-20260719-084917-0433BF01,Skill-Specific DDA,79.86577181208054,0.46134058482385504,0.39464310145770815,-0.06669748336614689,0.640841364979413,0.682499899753232,0.04165853477381898,0.01946369390904534,0.015908665588431344
target_hit_rate_pct,R-20260719-085701-11428E75,Fixed Time-Based,87.06293706293707,0.46134058482385504,0.47707735312046756,0.015736768296612524,0.640841364979413,0.6332133474915874,-0.0076280174878256,0.01946369390904534,0.02176749293058692
target_hit_rate_pct,R-20260719-090242-3BA5890E,Performance-Based DDA,85.71428571428571,0.46134058482385504,0.48929564384072,0.027955059016864958,0.640841364979413,0.6240898229404832,-0.016751542038929812,0.01946369390904534,0.020169748632947508
target_hit_rate_pct,R-20260719-090751-C6AEDFB5,Skill-Specific DDA,71.48014440433214,0.46134058482385504,0.34234298595047574,-0.1189975988733793,0.640841364979413,0.7169127570742977,0.07607139209488467,0.01946369390904534,0.013647393871503991
target_hit_rate_pct,R-20260719-091426-075509FD,Fixed Time-Based,73.44262295081967,0.46134058482385504,0.20637738865684188,-0.25496319616701313,0.640841364979413,0.8165046091116358,0.17566324413222278,0.01946369390904534,0.018000766381881514
target_hit_rate_pct,R-20260719-092039-C2ECB570,Performance-Based DDA,84.27672955974843,0.46134058482385504,0.5545649481474174,0.09322436332356238,0.640841364979413,0.5876500786761276,-0.0531912863032854,0.01946369390904534,0.022593222274014703
target_hit_rate_pct,R-20260803-131118-25C444A0,Skill-Specific DDA,95.1048951048951,0.46134058482385504,0.5947918781909197,0.13345129336706468,0.640841364979413,0.5673861148451527,-0.07345525013426035,0.01946369390904534,0.0331741235801797
target_hit_rate_pct,R-20260803-202931-74AE8E33,Performance-Based DDA,94.6031746031746,0.46134058482385504,0.22596115800914568,-0.23537942681470936,0.640841364979413,0.8011798173186664,0.16033845233925337,0.01946369390904534,0.008615772027492594
target_hit_rate_pct,R-20260803-203352-78E56646,Skill-Specific DDA,95.46925566343042,0.46134058482385504,0.6023599268721677,0.14101934204831262,0.640841364979413,0.5634976632075134,-0.07734370177189964,0.01946369390904534,0.03386087897052142
target_hit_rate_pct,R-20260803-203819-9150C5FD,Fixed Time-Based,93.79084967320262,0.46134058482385504,0.9377476921582029,0.4764071073343478,0.640841364979413,0.4203985920579188,-0.22044277292149422,0.01946369390904534,0.033175116436318715
target_hit_rate_pct,R-20260803-204306-D213B70C,Performance-Based DDA,88.42975206611571,0.46134058482385504,0.38775597748625074,-0.0735846073376043,0.640841364979413,0.686304221356342,0.04546285637692893,0.01946369390904534,0.016052959173296143
target_hit_rate_pct,R-20260803-204802-7FB9A22F,Skill-Specific DDA,98.30508474576271,0.46134058482385504,0.6686114296037604,0.20727084477990537,0.640841364979413,0.5307476364977101,-0.11009372848170296,0.01946369390904534,0.03983199690621347
target_hit_rate_pct,R-20260803-205226-5A31D015,Fixed Time-Based,87.76119402985074,0.46134058482385504,0.5054817868982102,0.04414120207435518,0.640841364979413,0.6169342005732594,-0.02390716440615359,0.01946369390904534,0.02262874637246914
target_hit_rate_pct,R-20260804-075724-00D9EA4C,Performance-Based DDA,85.66308243727599,0.46134058482385504,0.4914653727003286,0.030124787876473547,0.640841364979413,0.6228355088834377,-0.01800585609597527,0.01946369390904534,0.020253026611549076
target_hit_rate_pct,R-20260804-080250-4C74E07B,Skill-Specific DDA,81.67202572347267,0.46134058482385504,0.40999441514429574,-0.051346169679559295,0.640841364979413,0.6727646357803654,0.031923270800952364,0.01946369390904534,0.01701146709478459
target_hit_rate_pct,R-20260719-084347-6A9321AA,Performance-Based DDA,82.93515358361775,0.46134058482385504,0.624840014233429,0.16349942940957402,0.640841364979413,0.5512634484430942,-0.08957791653631886,0.01946369390904534,0.025023014608885615
target_hit_rate_pct,R-20260719-085111-17A32D03,Skill-Specific DDA,82.14285714285714,0.46134058482385504,0.41426962207239526,-0.04707096275145978,0.640841364979413,0.6700822417403738,0.029240876760960766,0.01946369390904534,0.01733501814477914
target_hit_rate_pct,R-20260719-085745-B9C21BFE,Fixed Time-Based,89.1640866873065,0.46134058482385504,0.5715240876517886,0.1101835028279336,0.640841364979413,0.5809354426368883,-0.059905922342524676,0.01946369390904534,0.024571198656450646
target_hit_rate_pct,R-20260719-091012-4EAD5CB0,Skill-Specific DDA,86.68941979522185,0.46134058482385504,0.46217921616928265,0.0008386313454276095,0.640841364979413,0.640857425135,1.6060155586972158e-05,0.01946369390904534,0.02126689785703635
target_hit_rate_pct,R-20260719-091622-92127A6F,Fixed Time-Based,85.35031847133759,0.46134058482385504,0.4172485876920684,-0.04409199713178663,0.640841364979413,0.6691755111656988,0.028334146186285825,0.01946369390904534,0.019941125176774356
target_hit_rate_pct,R-20260719-092328-65D9D1AB,Performance-Based DDA,88.78504672897196,0.46134058482385504,0.37617879354126843,-0.08516179128258661,0.640841364979413,0.6938539482138468,0.05301258323443381,0.01946369390904534,0.015555679315056851
target_hit_rate_pct,R-20260719-093012-4EB0A2D2,Skill-Specific DDA,83.89261744966443,0.46134058482385504,0.43122314500873504,-0.030117439815119995,0.640841364979413,0.6595668072515135,0.01872544227210049,0.01946369390904534,0.018671528621737314
target_hit_rate_pct,R-20260804-072904-22984449,Fixed Time-Based,74.16413373860182,0.46134058482385504,0.2126226258284795,-0.24871795899537555,0.640841364979413,0.8116384117261166,0.1707970467467036,0.01946369390904534,0.017559567733472625
target_hit_rate_pct,R-20260804-075051-71E20E02,Performance-Based DDA,81.57894736842105,0.46134058482385504,0.7073171890989017,0.2459766042750467,0.640841364979413,0.5120403121318825,-0.12880105284753052,0.01946369390904534,0.027658083953756855
target_hit_rate_pct,R-20260804-075716-FEF7CC7F,Skill-Specific DDA,98.50187265917603,0.46134058482385504,0.6737527042918281,0.21241211946797306,0.640841364979413,0.5282999302560726,-0.11254143472334044,0.01946369390904534,0.04029128821260192
shot_accuracy_pct,R-20260719-073723-9A82FD86,Performance-Based DDA,32.66078184110971,1.7068985433545207,1.916009605267036,0.20911106191251516,0.21409374697120817,0.18225669001820624,-0.03183705695300193,0.13384374742214722,0.15793858372660124
shot_accuracy_pct,R-20260719-074245-6E61F985,Skill-Specific DDA,45.45454545454545,1.7068985433545207,1.7644741375244555,0.05757559416993474,0.21409374697120817,0.20443571317520387,-0.0096580337960043,0.13384374742214722,0.14040720997402698
shot_accuracy_pct,R-20260719-084336-9AD97336,Performance-Based DDA,26.69491525423729,1.7068985433545207,2.1824758930329216,0.4755773496784008,0.21409374697120817,0.14791414168973044,-0.06617960528147773,0.13384374742214722,0.17337815901504236
shot_accuracy_pct,R-20260719-084917-0433BF01,Skill-Specific DDA,31.989247311827956,1.7068985433545207,1.6663431794526944,-0.04055536390182635,0.21409374697120817,0.22142868515608885,0.007334938184880679,0.13384374742214722,0.13060189890501056
shot_accuracy_pct,R-20260719-085701-11428E75,Fixed Time-Based,30.4029304029304,1.7068985433545207,1.515065658808316,-0.19183288454620473,0.21409374697120817,0.25545109939772426,0.041357352426516086,0.13384374742214722,0.12636966698620714
shot_accuracy_pct,R-20260719-090242-3BA5890E,Performance-Based DDA,63.3245382585752,1.7068985433545207,1.2111839834501406,-0.4957145599043802,0.21409374697120817,0.3259510987122235,0.11185735174101533,0.13384374742214722,0.10480581312967807
shot_accuracy_pct,R-20260719-090751-C6AEDFB5,Skill-Specific DDA,24.38423645320197,1.7068985433545207,1.628728656787556,-0.07816988656696466,0.21409374697120817,0.22850713857026342,0.014413391599055247,0.13384374742214722,0.12837708680001644
shot_accuracy_pct,R-20260719-091426-075509FD,Fixed Time-Based,23.931623931623932,1.7068985433545207,1.4110881118706058,-0.29581043148391495,0.21409374697120817,0.27792497483646533,0.06383122786525716,0.13384374742214722,0.11875519753271428
shot_accuracy_pct,R-20260719-092039-C2ECB570,Performance-Based DDA,26.48221343873518,1.7068985433545207,2.193355488199345,0.48645694484482416,0.21409374697120817,0.14667631274016785,-0.06741743423104032,0.13384374742214722,0.17397187436496583
shot_accuracy_pct,R-20260803-131118-25C444A0,Skill-Specific DDA,32.5748502994012,1.7068985433545207,1.669691237511621,-0.03720730584289966,0.21409374697120817,0.22081662844816863,0.006722881476960457,0.13384374742214722,0.13087052350863462
shot_accuracy_pct,R-20260803-202931-74AE8E33,Performance-Based DDA,26.325088339222614,1.7068985433545207,2.2014618664253387,0.49456332307081796,0.21409374697120817,0.14576162980269,-0.06833211716851817,0.13384374742214722,0.17441251158461069
shot_accuracy_pct,R-20260803-203352-78E56646,Skill-Specific DDA,23.848019401778497,1.7068985433545207,1.6264548919687483,-0.08044365138577247,0.21409374697120817,0.2289491157044309,0.01485536873322274,0.13384374742214722,0.12830948235901118
shot_accuracy_pct,R-20260803-203819-9150C5FD,Fixed Time-Based,20.5,1.7068985433545207,1.3670010301266908,-0.3398975132278299,0.21409374697120817,0.2879872662687876,0.07389351929757945,0.13384374742214722,0.11553130029939698
shot_accuracy_pct,R-20260803-204306-D213B70C,Performance-Based DDA,36.9815668202765,1.7068985433545207,1.7609840585867746,0.05408551523225391,0.21409374697120817,0.20634815031812062,-0.00774559665308755,0.13384374742214722,0.14806124872213494
shot_accuracy_pct,R-20260803-204802-7FB9A22F,Skill-Specific DDA,21.137026239067055,1.7068985433545207,1.6156585283233627,-0.09124001503115808,0.21409374697120817,0.2310767982405876,0.016983051269379434,0.13384374742214722,0.12815203271385678
shot_accuracy_pct,R-20260803-205226-5A31D015,Fixed Time-Based,25.432525951557096,1.7068985433545207,1.4325584957048336,-0.2743400476496871,0.21409374697120817,0.2731352937572065,0.05904154678599835,0.13384374742214722,0.1203409705663019
shot_accuracy_pct,R-20260804-075724-00D9EA4C,Performance-Based DDA,75.63291139240506,1.7068985433545207,1.1021231372802511,-0.6047754060742696,0.21409374697120817,0.3580389881992517,0.1439452412280435,0.13384374742214722,0.09191883259250477
shot_accuracy_pct,R-20260804-080250-4C74E07B,Skill-Specific DDA,77.91411042944786,1.7068985433545207,2.494998187256061,0.7880996439015404,0.21409374697120817,0.12046560250685391,-0.09362814446435426,0.13384374742214722,0.2074563265554912
shot_accuracy_pct,R-20260719-084347-6A9321AA,Performance-Based DDA,68.25842696629213,1.7068985433545207,1.1579258054917543,-0.5489727378627665,0.21409374697120817,0.3412032027667718,0.12710945579556363,0.13384374742214722,0.09916750060691602
shot_accuracy_pct,R-20260719-085111-17A32D03,Skill-Specific DDA,36.450079239302696,1.7068985433545207,1.6937037969687518,-0.013194746385768896,0.21409374697120817,0.21649984940624128,0.002406102435033114,0.13384374742214722,0.13300095887689248
shot_accuracy_pct,R-20260719-085745-B9C21BFE,Fixed Time-Based,37.11340206185567,1.7068985433545207,1.6635132770471568,-0.043385266307363946,0.21409374697120817,0.22651688349172772,0.012423136520519545,0.13384374742214722,0.13649119111578004
shot_accuracy_pct,R-20260719-091012-4EAD5CB0,Skill-Specific DDA,52.37113402061856,1.7068985433545207,1.8381827057987126,0.13128416244419183,0.21409374697120817,0.19279431392802326,-0.021299433043184907,0.13384374742214722,0.14865854983289065
shot_accuracy_pct,R-20260719-091622-92127A6F,Fixed Time-Based,20.41127189642041,1.7068985433545207,1.3659461195904303,-0.3409524237640904,0.21409374697120817,0.2882315179376324,0.07413777096642424,0.13384374742214722,0.11545532968731252
shot_accuracy_pct,R-20260719-092328-65D9D1AB,Performance-Based DDA,53.97727272727273,1.7068985433545207,1.348517422957761,-0.35838112039675973,0.21409374697120817,0.29003498561271585,0.07594123864150767,0.13384374742214722,0.11737748027787182
shot_accuracy_pct,R-20260719-093012-4EB0A2D2,Skill-Specific DDA,29.832935560859188,1.7068985433545207,1.6546027588302556,-0.05229578452426509,0.21409374697120817,0.22359628156518624,0.009502534593978068,0.13384374742214722,0.12973256786328694
shot_accuracy_pct,R-20260804-072904-22984449,Fixed Time-Based,66.4850136239782,1.7068985433545207,5.413765991490399,3.706867448135878,0.21409374697120817,0.01641544628056786,-0.1976783006906403,0.13384374742214722,0.217077722850034
shot_accuracy_pct,R-20260804-075051-71E20E02,Performance-Based DDA,71.90721649484536,1.7068985433545207,1.1266738883307126,-0.5802246550238082,0.21409374697120817,0.35052223035654817,0.13642848338534,0.13384374742214722,0.09540804901311135
shot_accuracy_pct,R-20260804-075716-FEF7CC7F,Skill-Specific DDA,22.08228379513014,1.7068985433545207,1.619292342353999,-0.08760620100052163,0.21409374697120817,0.23035489468029977,0.016261147709091595,0.13384374742214722,0.12817171088400658
color_match_rate_pct,R-20260719-073723-9A82FD86,Performance-Based DDA,80.6949806949807,2.8896329463399764,3.1701246732272645,0.2804917268872882,0.0892384116947841,0.07423837054794516,-0.015000041146838936,0.20944612250078096,0.22879257070477763
color_match_rate_pct,R-20260719-074245-6E61F985,Skill-Specific DDA,90.0,2.8896329463399764,3.1210697702878734,0.231436823947897,0.0892384116947841,0.07631400117965689,-0.012924410515127202,0.20944612250078096,0.22167231916118324
color_match_rate_pct,R-20260719-084336-9AD97336,Performance-Based DDA,80.95238095238095,2.8896329463399764,3.142399326416171,0.2527663800761948,0.0892384116947841,0.07565818766915049,-0.013580224025633608,0.20944612250078096,0.22764320248194153
color_match_rate_pct,R-20260719-084917-0433BF01,Skill-Specific DDA,86.1344537815126,2.8896329463399764,2.9734818768475924,0.08384893050761599,0.0892384116947841,0.08439668150448941,-0.004841730190294685,0.20944612250078096,0.21432894583796558
color_match_rate_pct,R-20260719-085701-11428E75,Fixed Time-Based,74.29718875502009,2.8896329463399764,2.4700017406092374,-0.419631205730739,0.0892384116947841,0.12680411134546818,0.037565699650684084,0.20944612250078096,0.19294063868613506
color_match_rate_pct,R-20260719-090242-3BA5890E,Performance-Based DDA,97.91666666666666,2.8896329463399764,2.2227584697930993,-0.666874476546877,0.0892384116947841,0.14625550532814272,0.05701709363335862,0.20944612250078096,0.1768592384827053
color_match_rate_pct,R-20260719-090751-C6AEDFB5,Skill-Specific DDA,75.25252525252525,2.8896329463399764,2.7078817113180738,-0.1817512350219026,0.0892384116947841,0.10188974535282434,0.012651333658040248,0.20944612250078096,0.20859766440588026
color_match_rate_pct,R-20260719-091426-075509FD,Fixed Time-Based,62.94642857142857,2.8896329463399764,2.2204110818668115,-0.6692218644731649,0.0892384116947841,0.1506478777799298,0.061409466085145706,0.20944612250078096,0.16738748142502347
color_match_rate_pct,R-20260719-092039-C2ECB570,Performance-Based DDA,84.32835820895522,2.8896329463399764,2.831920439854263,-0.057712506485713355,0.0892384116947841,0.09388172199322493,0.004643310298440839,0.20944612250078096,0.21378091409621025
color_match_rate_pct,R-20260803-131118-25C444A0,Skill-Specific DDA,74.63235294117648,2.8896329463399764,2.6969196006935374,-0.19271334564643894,0.0892384116947841,0.10271395156721684,0.013475539872432746,0.20944612250078096,0.20891591148610614
color_match_rate_pct,R-20260803-202931-74AE8E33,Performance-Based DDA,75.50335570469798,2.8896329463399764,3.9047169418708636,1.0150839955308872,0.0892384116947841,0.04580704756114003,-0.04343136413364407,0.20944612250078096,0.25518706474990743
color_match_rate_pct,R-20260803-203352-78E56646,Skill-Specific DDA,68.13559322033899,2.8896329463399764,2.5984798646313947,-0.2911530817085817,0.0892384116947841,0.11072835008129912,0.02148993838651503,0.20944612250078096,0.21686092927713624
color_match_rate_pct,R-20260803-203819-9150C5FD,Fixed Time-Based,65.1567944250871,2.8896329463399764,2.2496067721020534,-0.640026174237923,0.0892384116947841,0.1478218478204257,0.05858343612564161,0.20944612250078096,0.17061399935767876
color_match_rate_pct,R-20260803-204306-D213B70C,Performance-Based DDA,78.81619937694704,2.8896329463399764,3.3938522953021377,0.5042193489621614,0.0892384116947841,0.06383788136409502,-0.025400530330689078,0.20944612250078096,0.23761262708579958
color_match_rate_pct,R-20260803-204802-7FB9A22F,Skill-Specific DDA,71.03448275862068,2.8896329463399764,2.639111373508048,-0.25052157283192855,0.0892384116947841,0.10725891606446245,0.01802050436967835,0.20944612250078096,0.21222903363460435
color_match_rate_pct,R-20260803-205226-5A31D015,Fixed Time-Based,66.66666666666666,2.8896329463399764,2.27478995122683,-0.6148429951131464,0.0892384116947841,0.1453267658650043,0.05608835417022019,0.20944612250078096,0.17331364040459815
